location,lat,lon
אירוס נצרתי-שמורת אירוס נצרתי בנצרת עילית,32.71289915,35.33969603
איריסים בדרום,,
מעלה דרגות,,
מול כלא מצפה רמון,30.6084729,34.8022926
בפניה מכביש 25 לכיוון ממשית,,
שום סתווי בכרמל,,
חצבים ראשונים בנחל כלח,,
משויה פעמונית החלה לפרוח,,
פריחות בשולי יער בן שמן ממערב למודיעין,,
פריחות ברכס השיירות בהרי ירושלים,,
פריחות בחרמון בתחילת מאי 2019,,
פריחות בדרך לחרמון ובתחנות בחרמון,,
פריחות בדרך לחרמון ובחרמון,,
מלפפון הנביאים בצפון,,
פריחות בחרמון 2,32.6281214,35.1017414
פריחות בחרמון  31.7.191,,
חמנית בר נראת,31.358543,34.7606944
חמניית בר בעיר חריש,,
פריחות בצפון ב 24.7.2019,,
פרתניון אפיל,,
החבצלות ממשיכות לפרוח בחוף דור,,
סתוונית כדן ובן חצב,,
מהבניאס למבצר נמרוד,,
"בצורימן גולן, ועוד",,
פריחות בהר קטע ב11 ליוני 2020,,
פריחות בריכות סמר ובתעלה שלידה,,
פריחו בבריכת סמר המשך,,
פריחות בבריכת סמר ובתעלה ליד,,
פריחות בפארק השרון,32.29031775,34.84382362
פריחה ליד ובשולי שלולית יער בחדרה,,
פריחות בגולן 3.6.2020,,
פריחות באיבי הנחל יוני 2020,,
צבעוני ססגוני,,
אירוס הארגמן גוון צהוב בקדימה,,
נוריות,31.96548,34.8294461
נחל נוקד חוות נאות 24.2.2015,,
"הננו כאן,",,
מדבר יהודה פורח וירוק,,
החלה  אירוס הארגמן בבית חנן ובגבעת חומרה,,
אירוס הנגב,31.1964503,34.4691741
תיקון: באחו נוב רומוליאה סגלולית,,
רומוליאה בחיפה,,
סחלב  השקיק פורח ברמות מנשה,,
כלניות לבנות וורודות בצפון,,
"כרמל, מצוק הארבעים 2.2.12",,
אלבום גרגרי אבקה שצולמו תחת מקרוסקופ,,
נחל תנינים וחוף קיסריה,,
המלצה לטיול השבוע: אין אפק,,
יער עופר וגבעת שלוחית,,
בריכת צ'רטה  נוריות מים,31.9537022,34.81973273
רקפות וצבעונים ליד פארק הדייג מעיין צבי,,
ציבעונים ורקפות ליד ברכות מעגן מיכאל,,
גבעות הכורכר בחוף הכרמל,,
שיא  אירוס הארגמן בנתניה,,
גבעת האיריסים ליד בית חנן,31.7773954,35.21590463
אירוס הגולן ורקפת יוונית בהר חוזק,,
סיור עם אסתר אייזנרייך ביום שני ה 20 לפברואר,,
התחלת גבעת חומרה,31.9351315,34.7430363
צבעוני ההרים,32.5600166,35.0971027
כאן לא שואלים שאלות,,
שקדיות בשער הגיא,31.81352575,35.02529464
תל שוכה תחילת פריחה כלניות תורמוסים,,
"האזכרה ליואב גרטמן ע""ה",,
סומקן ענק,,
שולי שביל ישראל,31.74488395,35.16585068
"גן בוטני ,כפר-יהושע",,
הדבורנית הגדולה,,
עין חרוד – מאגר מתייבש,,
סורו לחירבת מלח,31.7379094,34.7434556
חלמונית גדולה  כבר פורחות,,
הפרחים לא עומדים מלכת,,
סתוונית ירושלים בפריחה,,
סתוונית היורה החלה לפרוח,,
סתווניות ירושלים,,
חלמוניות זעירות כבר פורחות,,
חלמוניות וסתוונית התשבץ כבר פורחות,,
הדובדבן בגולן,,
פריחות בשדות מושב גמזו,,
נורית המים,31.5222081,34.591645
סחלב פרפרני,,
אדמונית החורש החלה לפרוח,,
נחל המערה ונחל קטלב,,
אדמונית החורש כבר פורחת,,
שכרון ב. מ בנבי סמואל,32.0863866,34.8966801
פריחות בהר הרח,32.7097253,35.2708269
פריחות בגבעת ברנר,,
פריחות בהר הטייסים ובנחל הטייסים,,
פריחות ביער בן-שמן ובתל חדיד,,
משנכנס ניסן מרבין בפריחה,,
"נאות גולן, מיצר גולן ואפיק גולן",32.7867059,35.6929699
אחילוף צר  עלים פורח ביקום,,
חלמונית זעירה פורחת במערת פער,,
סירטון חדשלצמח השדה ב youtub,,
ארבעה מינים שנשכחו במייל,,
"בואדי רם, ירדן",,
גם צמח השדה ביוטיוב,,
פריחה סתווית,,
חצבים במאות ואלפים בחירת קרתא,,
חבצלות החוף חוגגות בחוף טנטורא,,
טוב שתמו האיריסים בשמורת איריס הארגמן בנתניה,,
כביש רביבים צאלים,31.719568,34.965558
מנחל צין לנחל צין,32.906062,35.1900537
טיול בנגב,,
סחלבים בחירבת קיט - נחושה,,
בן-חצב לבנוני,32.7268361,35.0224881
נס הרים בשני מקומות,,
חלמוניות פורחות גם,,
חלמוניות בהר תבור??,,
נרקיס,31.779307,35.21023517
פריחות בהר חלוץ,,
עשרות חלמוניות בלהבים,,
כרכום חורפי בנחל קטלב נרקיסים בדרך הקיסר,,
סתוניות ונרקיסים,,
פריחות בחולות שונרא,,
צבעוני המדבר,31.2355056,34.7735587
"פריחה אביבית בפארק עצמאות ארה""ב",,
מצפה חוסן ליד הר נזר,,
יער ברעם,33.04663495,35.43954952
התורמוסים,32.6040256,35.3846729
בחוף הבונים,,
אזור ירושלים,31.85492,35.21871
דיווח פריחה מקיץ מהצפון,,
טעות,,
שימו לב בכרמל לא פורחת ססיתוונית .ק.ע,,
ישוב תקוע,32.0493054,34.9638919
פריחה משגעת בכרמל!!,,
פריחות ביד השמונה,32.5657248,34.9431292
נרקיסים פורחים בשמורת ביתן אהרון,,
קיצנית אשכולית באחו בנימינה,,
פריחה נוספת בתל דן ב8.8.11,,
עוד בתל דן,31.9264881,34.8434743
חבצלת החוף באשדוד,32.4711677,34.9460356
ערברבה קטנת פרחים,32.6283451,35.1090606
חולות נחל סכר,31.09589135,34.75848697
קייצנית כריתית,,
פריחות בתל ערד,32.0644448,34.7703178
"פריחות בצומת שני, ליבנה",,
פריחות במצפה יאיר,,
שביל הטרסות חיפה,32.4409761,34.9772001
סיור הגבעת המורה,31.8000579,35.2502186
פריחות באום זוקא,,
בשמורת אירוס הביצות ליד חיספין,,
ביער אודם,32.076148,34.7856438
"פריחות בחופי תל-אביב בצל איומי הנדל""ן",,
איזור מר אליאס\ רמת רחל (דרום ירושליים),,
נשכחו,,
ד'ש מנחל חלק,31.3284371,35.3880511
שטיחי רקפות ביער המגינים,,
לכל הצלמים המלצה : סדנת לייטרום,,
כרמל 31.12.14,31.39662605,34.74178827
השקדיות התבלבלו,,
כלניות ביער שוהם,32.0083593,34.9470317
סיור בגבעות הכורכר,,
חלבלוב השיח,,
כלניות במינחת מגידו,32.5940031,35.2369536
רותם המדבר בתחילת גבעות נס ציונה,,
"גן בוטני  , כפר - יהושע",,
חצבים בכביש נתיבי איילון,,
פריחות ברכס בשנית,,
פריח במגדל צדק,31.700487,34.6128966
"""גבעת החצבים""",32.520053,35.010942
נופרים רבים ואחרים בפריחה,,
עוד פריחה סתווית,31.2707656,34.8593802
המוני חצבים פורחים,,
סיתוונית התשבץ פורחת,,
סתווניות בהר רמון,30.65213635,34.80018475
פואנית איטלקית - הר מירון,,
סתוונית בכירה - הר מירון סובב פסגה,,
המוני חצבים בפריחה מלאה,,
דרך הבשור בעקבות החצב הגלוני,,
נרקיסים שמורת מסעד,30.9894199,34.8569603
פריחות ליד מבוא חמה,,
חנוכה בגן הבוטני אילנות,,
נרקיסים בנחל דימונה,,
דרום הר חברון- חברון - פני חבר,32.8114364,34.9916226
פריחה של נרקיסים כורכום ורקפות,,
פריחות בגן של עתי בנתיה הלה,,
פריחות בהרי ירושלים,31.76790545,35.16309058
מונפורט,33.04440285,35.22655585
"""נעלה את (הרי) ירושלים על ראש שמחתנו""...",,
חוף דור-הבונים,32.6418611,34.9242222
מה פורח בחרמון והיכן?,,
אביב בחרמון הגבוה 22.5.19 - חלק ראשון,,
אביב בחרמון הגבוה,32.0659189,34.8021185
אירוס הדור הפרשי גובה\פריחה,,
פריחה מרהיבה של שום הגלגל ברמת הנדיב,,
שנק החורש,32.6728807,35.0728793
אביב בהרי ירושלים - חניון סטף תחתון 15.4.17,,
יער תרום 15.4.17,,
פריחות בהרי יהודה - אזור נס הרים,31.7444618,35.0579576
בדרך לאנדרטת -ערים בלילה ביער בן שמן,,
חצבת,30.7677164,35.2796246
חורשף מצוייץ,,
סיתוונית בכירה פורחת,,
חצבים בירושלים,,
חבצלת קצרת עלים,32.28755,34.849569
מסלול טיול קסום לחוף דור,,
צפון ובגולן  5.0.2018,,
סתוונית הנגב בשיא הפריחה,31.9048236,35.0134675
חצבים בתל דור,32.9847006,35.6919042
איריס הגלבוע ליד מלכישוע,,
פריחה נדיבה ביער ראש העין,,
איריס הגלבוע ברמת הגולן,,
מוזר מאוד. אירוס נצרתי בשוהם...,,
אפרת 22.3.20,31.3907089,34.75153153
פריחות בדרום יער בן-שמן,,
פריחות בדרום 16-3-2020,,
]פריחות בנחל ערוד,,
ריכוז של סתוונית ירושלים,,
פריחות בגן המיסדים בגבעת עדה,,
סתווניות בחרבת חנות,,
פריחה ריסן צר (לשעבר ריסן נאכל),,
נרקיס מצוי בפריחה,31.9488558,34.8187717
חלמוניות ביער להב,31.3795417,34.8352989
סתוונית ירושלים,,
פריחות בהר הנגב,,
פריחות בעופרה,,
ליד אלוני הבשן,33.0440867,35.8391653
חלמוניות וסיתווניות במירון,,
חבצלת ביער שהם,,
חצבים בחורבת קרתא,,
יקינתונים בהר טורעאן,,
"נקודות פריחה ""הייליטים""  בצפון",,
"איריס א""י  באזור יער חדרה",,
"ים של כלניות בכרם מהר""ל",,
כניסת המיליון לאתר צמח השדה,,
"בור חצץ-נ,חצץ,הר צרור",30.8899947,34.8526789
רומוליאה צידונית פורחת בכרמל,,
אתר חדש -משאבי הטבע ברשת,,
פריחות בחולות רביבים,,
פריחות ברמת דלתון מתת ועוד,,
הר איתן ירושלים,31.7777213,35.128862
יער אילנות - מזרח,32.1401793,34.8417802
כוכב יאיר יער הרקפות ומצפה האחים,32.2214765,35.0000426
מרבדי תל ערד,31.2799119,35.1255017
ארכובית צמירה,,
חבצלת קטנת פרחים פורחת בבניאס,,
חבצלת קטנת-פרחים ביער ראש-העין,,
חבצלת קטנת-פרחים,32.6283451,35.1090606
חלמוניות כבר פורחות!!!,,
םירות  ופריחות בצפון,,
חצבים עלינו,,
מזל-טוב לאלי לבנה,32.0647499,34.8219738
"גן בוטני   , כפר - יהושע",,
המיוחדים הפורחים בכרמל,,
פריחות בגבעות הכורכר בנס ציונ ה,,
פריחה ליד הישוב טל שמחר,,
שפע כלניות ורקפות ביער בן שמן,,
השקדיות בפארק קנדה טרם התחילה,,
השקדיות בשילת,,
ביער אלונים מרום גולן,,
"פריחות באחו נב, בצומת אל חמה",,
נחל מערות והשביל הכחול,31.7814004,35.2165119
כלניות בשיא האר מרווה,,
טיול ב-28.9.16,,
